"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
0.0,19.0,0.0,0.00018090009689331055,"<font color = red>John</font> <font color = red>Boehner</font> says Keystone XL pipeline would create <font color = red>100</font>,000 jobs",0.0,0.004560232162475586,"<font color = red>Madeleine</font> <font color = red>Knepper</font> says Keystone XL pipeline would create <font color = red>188</font>,000 jobs","Failed"
0.0,2.0,0.0,4.124641418457031e-05,"The Iraq Study Group <font color = red>didn't</font> say that",0.0,4.017353057861328e-05,"The Iraq Study Group <font color = red>did</font> <font color = red>not</font> say that","Failed"
0.0,4.0,0.0,0.00023919343948364258,"Young Thief in <font color = red>Iran</font> Punished by Running a Truck Over His Arm",0.0,0.0002855658531188965,"Young Thief in <font color = red>Tanzania</font> Punished by Running a Truck Over His Arm","Failed"
0.0,24.0,0.0,5.173683166503906e-05,"The Pentagon purchased <font color = red>five</font> <font color = red>million</font> Powerball tickets at a cost of $<font color = red>10</font> <font color = red>million</font> so they could buy more F-35s if they won.",0.0,0.0008295774459838867,"The Pentagon purchased <font color = red>four</font>, <font color = red>eight</font> <font color = red>hundred</font> <font color = red>and</font> <font color = red>twenty-three</font> <font color = red>thousand</font>, <font color = red>five</font> <font color = red>hundred</font> <font color = red>and</font> <font color = red>thirty-nine</font> <font color = red>one</font> <font color = red>million</font>, <font color = red>six</font> <font color = red>hundred</font> <font color = red>and</font> <font color = red>sixty-five</font> <font color = red>thousand</font>, <font color = red>eight</font> <font color = red>hundred</font> <font color = red>and</font> <font color = red>twelve</font> Powerball tickets at a cost of $<font color = red>19</font> <font color = red>one</font> <font color = red>hundred</font> <font color = red>and</font> <font color = red>nineteen</font> <font color = red>thousand</font>, <font color = red>one</font> <font color = red>hundred</font> <font color = red>and</font> <font color = red>eighty-eight</font> so they could buy more F-35s if they won.","Failed"
0.0,31.0,0.0,9.85860824584961e-05,"In response to <font color = red>Donald</font> <font color = red>Trump's</font> congratulations on the Falcon Heavy launch, SpaceX CEO <font color = red>Elon</font> <font color = red>Musk</font> called the president a ""dumbass.""",0.0,0.0024663209915161133,"In response to <font color = red>Jashon</font> <font color = red>Sutphin</font> congratulations on the Falcon Heavy launch, SpaceX CEO <font color = red>Mahad</font> <font color = red>Posey</font> called the president a ""dumbass.""","Failed"
0.0,31.0,0.0,3.0279159545898438e-05,"<font color = red>Donald</font> <font color = red>Trump</font> falsely claims <font color = red>Hillary</font> <font color = red>Clinton</font> 'wants to abolish the 2nd Amendment'",0.0,3.528594970703125e-05,"<font color = red>Tevita</font> <font color = red>Diego</font> falsely claims <font color = red>Dawn</font> <font color = red>Baptista</font> 'wants to abolish the 2nd Amendment'","Failed"
0.0,1.0,0.0,3.743171691894531e-05,"Unemployed Mothers Will Be Sent to Jail Under New Law",0.0,3.743171691894531e-05,"Unemployed Mothers Will Be Sent to Jail Under New Law","Failed"
0.0,10.0,0.0,4.7326087951660156e-05,"RNC chairman <font color = red>Michael</font> <font color = red>Steele</font> says VA has a manual that encourages vets to commit suicide ",0.0,4.494190216064453e-05,"RNC chairman <font color = red>Efrain</font> <font color = red>Riddell</font> says VA has a manual that encourages vets to commit suicide ","Failed"
0.0,1.0,0.0,0.010568499565124512,"Common Houseplant Can Kill Children in Under a Minute",0.0,0.010568499565124512,"Common Houseplant Can Kill Children in Under a Minute","Failed"
0.0,31.0,0.0,5.078315734863281e-05,"<font color = red>Anna</font> Mae <font color = red>Dickinson</font> survived a variety of infamous tragedies, including the sinking of the Titanic, the Hindenburg explosion, and the <font color = red>9</font>/<font color = red>11</font> terrorist attacks.",0.0,0.0004744529724121094,"<font color = red>Rosemary</font> Mae <font color = red>Thrift</font> survived a variety of infamous tragedies, including the sinking of the Titanic, the Hindenburg explosion, and the <font color = red>4</font>/<font color = red>4</font> terrorist attacks.","Failed"
0.0,10.0,0.0,3.1828880310058594e-05,"Fake news about Washington Post and <font color = red>Roy</font> <font color = red>Moore</font> accuser stems from disputed Twitter account",0.0,2.9087066650390625e-05,"Fake news about Washington Post and <font color = red>Camber</font> <font color = red>Burke</font> accuser stems from disputed Twitter account","Failed"
0.0,1.0,1.0,0.9913967251777649,"Ronald Rice claims Newark schools are funded largely by local property taxes",1.0,0.9913967251777649,"Ronald Rice claims Newark schools are funded largely by local property taxes","Skipped"
0.0,10.0,0.0,9.429454803466797e-05,"An audio recording features CNN anchor <font color = red>Jake</font> <font color = red>Tapper</font> using racial slurs.",0.0,0.00035893917083740234,"An audio recording features CNN anchor <font color = red>Alim</font> <font color = red>Sandstrom</font> using racial slurs.","Failed"
0.0,4.0,0.0,0.0003066062927246094,"Oregon Labor Commissioner investigates <font color = red>300</font> housing complaints a year?",0.0,0.0008934140205383301,"Oregon Labor Commissioner investigates <font color = red>313</font> housing complaints a year?","Failed"
0.0,40.0,0.0,0.00024455785751342773,"Hillary Clinton says economic stats were 100 times better under <font color = red>Bill</font> Clinton than <font color = red>Ronald</font> Reagan",1.0,0.9940279722213745,"Hillary Clinton says economic stats were 100 times better under <font color = green>Emy</font> Clinton than <font color = green>Alston</font> Reagan","Successful"
0.0,1.0,0.0,0.00020891427993774414,"Money from Saudi Arabian McDonald’s helping terrorists",0.0,0.00020891427993774414,"Money from Saudi Arabian McDonald’s helping terrorists","Failed"
0.0,10.0,0.0,0.00011098384857177734,"<font color = red>Ann</font> Marie <font color = red>Buerkle</font>, GOP candidate, says under new health law, feds will track Americans' body mass index",0.0,0.00012969970703125,"<font color = red>Keyli</font> Marie <font color = red>Cranford</font>, GOP candidate, says under new health law, feds will track Americans' body mass index","Failed"
0.0,19.0,0.0,0.00047779083251953125,"<font color = red>Bill</font> <font color = red>Maher</font> says GOP proposal would limit seniors to $<font color = red>15</font>,000 spending under Medicare",0.0,0.012360751628875732,"<font color = red>Keven</font> <font color = red>Walcott</font> says GOP proposal would limit seniors to $<font color = red>11</font>,000 spending under Medicare","Failed"
0.0,2.0,0.0,2.574920654296875e-05,"No, CNN <font color = red>isn't</font> closing after ratings drop",0.0,2.586841583251953e-05,"No, CNN <font color = red>is</font> <font color = red>not</font> closing after ratings drop","Failed"
0.0,4.0,0.0,8.83340835571289e-05,"SA police: ‘<font color = red>Don</font>’t help crying children’ warning a hoax | Africa Check",0.0,6.449222564697266e-05,"SA police: ‘<font color = red>Dadrian</font>’t help crying children’ warning a hoax | Africa Check","Failed"
0.0,4.0,0.0,4.506111145019531e-05,"<font color = red>Limbaugh</font> says unemployment drop was skewed by Thanksgiving holiday",0.0,6.99758529663086e-05,"<font color = red>Tavish</font> says unemployment drop was skewed by Thanksgiving holiday","Failed"
0.0,18.0,0.0,4.6253204345703125e-05,"    “<font color = red>Canada</font> spends $<font color = red>12</font> <font color = red>billion</font> a year on oil from Saudi Arabia.”  ",0.0,0.00031363964080810547,"    “<font color = red>Suriname</font> spends $<font color = red>21</font> <font color = red>two</font> <font color = red>hundred</font> <font color = red>and</font> <font color = red>nine</font> <font color = red>million</font>, <font color = red>two</font> <font color = red>hundred</font> <font color = red>and</font> <font color = red>twenty-seven</font> <font color = red>thousand</font>, <font color = red>eight</font> <font color = red>hundred</font> <font color = red>and</font> <font color = red>seventy-eight</font> a year on oil from Saudi Arabia.”  ","Failed"
0.0,7.0,0.0,0.00015246868133544922,"Stranded motorist who turned out to be Mrs. Nat King <font color = red>Cole</font>",0.0,0.002994835376739502,"Stranded motorist who turned out to be Mrs. Nat King <font color = red>Horowitz</font>","Failed"
0.0,23.0,0.0,4.029273986816406e-05,"<font color = red>Donald</font> <font color = red>Trump</font> says <font color = red>Mexico</font> <font color = red>doesn't</font> have birthright citizenship",0.0,0.0001361370086669922,"<font color = red>Jennell</font> <font color = red>Guillen</font> says <font color = red>Montenegro</font> <font color = red>does</font> <font color = red>not</font> have birthright citizenship","Failed"
0.0,19.0,0.0,4.6253204345703125e-05,"Vice President <font color = red>Mike</font> <font color = red>Pence</font> will be stepping down from the GOP ticket in <font color = red>2020</font> to run for a U.S. Senate seat in Indiana.",0.0,0.4436105489730835,"Vice President <font color = red>Lakin</font> <font color = red>Duval</font> will be stepping down from the GOP ticket in <font color = red>1986</font> to run for a U.S. Senate seat in Indiana.","Failed"
0.0,10.0,0.0,0.00012111663818359375,"A photograph shows <font color = red>Donald</font> <font color = red>Trump</font> in a diaper.",1.0,0.9318130612373352,"A photograph shows <font color = green>Niam</font> <font color = green>Kolb</font> in a diaper.","Successful"
0.0,10.0,0.0,5.2094459533691406e-05,"Green Bay Packers coach <font color = red>Mike</font> <font color = red>McCarthy</font> put something on the field that ""pissed off"" his ""racist"" players.",0.0,0.00024086236953735352,"Green Bay Packers coach <font color = red>Trentyn</font> <font color = red>Howerton</font> put something on the field that ""pissed off"" his ""racist"" players.","Failed"
0.0,31.0,0.0,4.601478576660156e-05,"<font color = red>Donald</font> <font color = red>Trump</font> threatened to skip the remaining presidential debates if <font color = red>Hillary</font> <font color = red>Clinton</font> showed up.",0.0,0.13748770952224731,"<font color = red>Maiya</font> <font color = red>Mier</font> threatened to skip the remaining presidential debates if <font color = red>Kearsten</font> <font color = red>Palm</font> showed up.","Failed"
0.0,4.0,0.0,2.8967857360839844e-05,"Conspiracy theorists concoct fake report of <font color = red>Obama</font> arrest for drug smuggling",0.0,3.123283386230469e-05,"Conspiracy theorists concoct fake report of <font color = red>Hayward</font> arrest for drug smuggling","Failed"
0.0,1.0,0.0,3.349781036376953e-05,"McCain's record on pork: Good, not perfect",0.0,3.349781036376953e-05,"McCain's record on pork: Good, not perfect","Failed"
0.0,4.0,0.0,4.565715789794922e-05,"Videos of home testing of bottled water handed out in <font color = red>Flint</font> demonstrate the existence of dangerous levels of lead.",0.0,4.9591064453125e-05,"Videos of home testing of bottled water handed out in <font color = red>Overland</font> <font color = red>Park</font> demonstrate the existence of dangerous levels of lead.","Failed"
0.0,31.0,0.0,2.956390380859375e-05,"Website falsely claims <font color = red>Melania</font> <font color = red>Trump</font> made 'shocking announcement' to <font color = red>Donald</font> <font color = red>Trump</font>",0.0,4.8041343688964844e-05,"Website falsely claims <font color = red>Khaleb</font> <font color = red>Mazzola</font> made 'shocking announcement' to <font color = red>Sujey</font> <font color = red>Stovall</font>","Failed"
0.0,17.0,0.0,4.57763671875e-05,"As President <font color = red>Obama</font> departed <font color = red>Cuba</font>, dozens of prospective refugees clung to the wings of Air Force <font color = red>One</font>.",0.0,0.03204607963562012,"As President <font color = red>Emina</font> departed <font color = red>Italy</font>, dozens of prospective refugees clung to the wings of Air Force <font color = red>two</font>.","Failed"
0.0,10.0,0.0,5.3882598876953125e-05,"<font color = red>Laura</font> <font color = red>Ingraham</font> says Massachusetts health plan is ""wildly unpopular""",0.0,0.0003497600555419922,"<font color = red>Aissa</font> <font color = red>Franck</font> says Massachusetts health plan is ""wildly unpopular""","Failed"
0.0,1.0,0.0,4.2319297790527344e-05,"Chinese Fireworks Video – Fiction",0.0,4.2319297790527344e-05,"Chinese Fireworks Video – Fiction","Failed"
0.0,19.0,0.0,0.025448381900787354,"Rep. <font color = red>Ron</font> <font color = red>Maag</font> says <font color = red>46</font> percent of Medicaid expansion money would be borrowed from foreign governments that don’t “like us very much”",0.0,0.05392569303512573,"Rep. <font color = red>Alden</font> <font color = red>Fromm</font> says <font color = red>78</font> percent of Medicaid expansion money would be borrowed from foreign governments that don’t “like us very much”","Failed"
0.0,13.0,0.0,0.003518223762512207,"George Allen says U.S. lent $2 <font color = red>billion</font> to Brazil for oil and gas exploration",1.0,0.6029799580574036,"George Allen says U.S. lent $2 <font color = green>one</font> <font color = green>billion</font>, <font color = green>two</font> <font color = green>hundred</font> <font color = green>and</font> <font color = green>sixty-seven</font> <font color = green>million</font>, <font color = green>seven</font> <font color = green>hundred</font> <font color = green>and</font> <font color = green>ninety-nine</font> <font color = green>thousand</font>, <font color = green>eight</font> <font color = green>hundred</font> <font color = green>and</font> <font color = green>ninety-two</font> to Brazil for oil and gas exploration","Successful"
0.0,30.0,0.0,0.00015223026275634766,"Sen. <font color = red>Barbara</font> Boxer says <font color = red>Condoleezza</font> Rice didn't know how many troops had died in Iraq",1.0,0.7159838080406189,"Sen. <font color = green>Dason</font> Boxer says <font color = green>Jasiel</font> Rice didn't know how many troops had died in Iraq","Successful"
0.0,1.0,0.0,6.592273712158203e-05,"Various restaurants around the world were shut down for serving  for serving human meat.",0.0,6.592273712158203e-05,"Various restaurants around the world were shut down for serving  for serving human meat.","Failed"
0.0,10.0,0.0,3.933906555175781e-05,"Is <font color = red>Barack</font> <font color = red>Obama</font> trying to 'pack' the D.C. Circuit Court of Appeals?",0.0,0.00022906064987182617,"Is <font color = red>Haidyn</font> <font color = red>Pharr</font> trying to 'pack' the D.C. Circuit Court of Appeals?","Failed"
0.0,1.0,0.0,3.3736228942871094e-05,"Walt Disney announced that they were permanently closing the Fort Wilderness Campgrounds due to damage from Hurricane Irma.",0.0,3.3736228942871094e-05,"Walt Disney announced that they were permanently closing the Fort Wilderness Campgrounds due to damage from Hurricane Irma.","Failed"
0.0,18.0,0.0,3.910064697265625e-05,"Facebook vice president <font color = red>Jeff</font> <font color = red>Rothschild</font> said ""In order to finalize the New World Order process we need a 3rd world war to exterminate <font color = red>90</font>% of the world's population.""",0.0,4.8041343688964844e-05,"Facebook vice president <font color = red>Jaydan</font> <font color = red>Slaton</font> said ""In order to finalize the New World Order process we need a 3rd world war to exterminate <font color = red>154</font>% of the world's population.""","Failed"
0.0,26.0,0.0,0.019720792770385742,"Republican VP candidate Mike Pence  proclaimedthat ""the things <font color = red>Donald</font> <font color = red>Trump</font> says wouldn't hurt our campaign half as much if the press didn't report it.""",1.0,0.9005354046821594,"Republican VP candidate Mike Pence  proclaimedthat ""the things <font color = green>Jarred</font> <font color = green>Rochester</font> says wouldn't hurt our campaign half as much if the press didn't report it.""","Successful"
0.0,1.0,0.0,0.00160294771194458,"Hacker Alerts naming people who can harm your computer",0.0,0.00160294771194458,"Hacker Alerts naming people who can harm your computer","Failed"
0.0,1.0,0.0,3.3736228942871094e-05,"An image depicts a grieving obstetrician after his patient gave birth to a long-awaited baby and died.",0.0,3.3736228942871094e-05,"An image depicts a grieving obstetrician after his patient gave birth to a long-awaited baby and died.","Failed"
0.0,1.0,0.0,0.00010371208190917969,"Charmin Releasing Pumpkin Spice Toilet Paper",0.0,0.00010371208190917969,"Charmin Releasing Pumpkin Spice Toilet Paper","Failed"
0.0,10.0,0.0,3.0875205993652344e-05,"Is <font color = red>Kendrick</font> <font color = red>Meek</font> the second most corrupt Democrat in Congress?",0.0,9.489059448242188e-05,"Is <font color = red>Apollo</font> <font color = red>Marion</font> the second most corrupt Democrat in Congress?","Failed"
0.0,1.0,1.0,0.9298641681671143,"The “crabby old man” who died with an inspirational poem in his<SPLIT>pocket",1.0,0.9298641681671143,"The “crabby old man” who died with an inspirational poem in his<SPLIT>pocket","Skipped"
0.0,19.0,0.0,2.6941299438476562e-05,"<font color = red>Donald</font> <font color = red>Trump</font> wrong about crime in <font color = red>Germany</font>",0.0,8.273124694824219e-05,"<font color = red>Lien</font> <font color = red>Blythe</font> wrong about crime in <font color = red>Sudan</font>","Failed"
0.0,7.0,0.0,0.0006055831909179688,"<font color = red>Hillary</font> Clinton claims more U.S. jobs in solar than oil ",1.0,0.5615646839141846,"<font color = green>Raylyn</font> Clinton claims more U.S. jobs in solar than oil ","Successful"
0.0,22.0,0.0,0.0001685619354248047,"An image depicts a <font color = red>Hillary</font> Clinton supporter standing on an American flag while waving a ""Hillary for President <font color = red>2016</font>"" banner.",1.0,0.9472960829734802,"An image depicts a <font color = green>Heba</font> Clinton supporter standing on an American flag while waving a ""Hillary for President <font color = green>1191</font>"" banner.","Successful"
0.0,1.0,1.0,0.9969750642776489,"A photograph taken during World War II shows members of the League of German Girls during a uniform inspection.",1.0,0.9969750642776489,"A photograph taken during World War II shows members of the League of German Girls during a uniform inspection.","Skipped"
0.0,1.0,0.0,0.00010311603546142578,"The state of Texas has legalized recreational use of marijuana.",0.0,0.00010311603546142578,"The state of Texas has legalized recreational use of marijuana.","Failed"
0.0,4.0,0.0,0.06693220138549805,"<font color = red>Lisa</font>, the rejected young woman who killed herself",1.0,0.7911420464515686,"<font color = green>Laynee</font>, the rejected young woman who killed herself","Successful"
0.0,6.0,0.0,3.314018249511719e-05,"Candidate claiming that Nevada cut taxes in <font color = red>2015</font> <font color = red>doesn't</font> pass muster",0.0,4.00543212890625e-05,"Candidate claiming that Nevada cut taxes in <font color = red>1400</font> <font color = red>does</font> <font color = red>not</font> pass muster","Failed"
0.0,1.0,1.0,0.9990295171737671,"Sylvester Stallone a Christian",1.0,0.9990295171737671,"Sylvester Stallone a Christian","Skipped"
0.0,1.0,0.0,0.004205584526062012,"A photograph shows a man holding a 3-foot grasshopper.",0.0,0.004205584526062012,"A photograph shows a man holding a 3-foot grasshopper.","Failed"
0.0,28.0,0.0,0.00031387805938720703,"<font color = red>Donald</font> Trump cites dubious legend about <font color = red>Gen</font>. <font color = red>Pershing</font>, pig's blood and Muslims",1.0,0.9999561309814453,"<font color = green>Caelyn</font> Trump cites dubious legend about <font color = green>Kaylinn</font>. <font color = green>Truitt</font>, pig's blood and Muslims","Successful"
0.0,1.0,0.0,0.00173872709274292,"Florida mother who saved her son from an alligator",0.0,0.00173872709274292,"Florida mother who saved her son from an alligator","Failed"
0.0,31.0,0.0,4.470348358154297e-05,"Gov. <font color = red>Scott</font> <font color = red>Walker</font> says Democrats using <font color = red>Obama</font> and <font color = red>Baldwin</font> campaign offices to plan against him",0.0,0.0011737942695617676,"Gov. <font color = red>Jayvyn</font> <font color = red>Robichaud</font> says Democrats using <font color = red>Jalyn</font> and <font color = red>Raeleigh</font> campaign offices to plan against him","Failed"
0.0,10.0,0.0,2.9802322387695312e-05,"<font color = red>Trump</font> wrongly says <font color = red>Clinton</font> filibustered Fannie Mae and Freddie Mac legislation",0.0,3.075599670410156e-05,"<font color = red>Chidera</font> wrongly says <font color = red>Tony</font> filibustered Fannie Mae and Freddie Mac legislation","Failed"
0.0,10.0,0.0,0.0002148747444152832,"Despite deliberate actions, <font color = red>Scott</font> <font color = red>Walker</font> calls change to university mission a ""drafting error""",0.0,0.08663451671600342,"Despite deliberate actions, <font color = red>Camya</font> <font color = red>Weinberger</font> calls change to university mission a ""drafting error""","Failed"
0.0,1.0,1.0,0.9997350573539734,"Dr. James Dobson endorsed homosexual marriage?",1.0,0.9997350573539734,"Dr. James Dobson endorsed homosexual marriage?","Skipped"
0.0,43.0,0.0,6.29425048828125e-05,"<font color = red>Buddy</font> <font color = red>Cianci</font> says <font color = red>Jorge</font> <font color = red>Elorza</font> wants to impose a municipal income tax for <font color = red>Providence</font>",0.0,0.00046372413635253906,"<font color = red>Tashawn</font> <font color = red>Boswell</font> says <font color = red>Kiersten</font> <font color = red>Weinberg</font> wants to impose a municipal income tax for <font color = red>Cambridge</font>","Failed"
0.0,1.0,1.0,0.9998718500137329,"Alfonso Lopez says Va. shields ducks better than people from assault weapon violence",1.0,0.9998718500137329,"Alfonso Lopez says Va. shields ducks better than people from assault weapon violence","Skipped"
0.0,1.0,1.0,0.9999641180038452,"Important Notice from Netflix",1.0,0.9999641180038452,"Important Notice from Netflix","Skipped"
0.0,1.0,1.0,0.9088407158851624,"Obama Executive Order Bans Pledge of Allegiance",1.0,0.9088407158851624,"Obama Executive Order Bans Pledge of Allegiance","Skipped"
0.0,4.0,0.0,4.947185516357422e-05,"Image depicts a Swedish girl brutally abducted and raped by <font color = red>three</font> refugees.",0.0,4.9114227294921875e-05,"Image depicts a Swedish girl brutally abducted and raped by <font color = red>four</font> refugees.","Failed"
0.0,10.0,0.0,2.7418136596679688e-05,"The United States Postal Service issued a ""forever stamp"" featuring <font color = red>Bernie</font> <font color = red>Sanders</font>.",0.0,0.0017653703689575195,"The United States Postal Service issued a ""forever stamp"" featuring <font color = red>Dameion</font> <font color = red>Vandenberg</font>.","Failed"
0.0,1.0,1.0,0.9528232216835022,"A lawsuit brought by an injured fan revealed that an umpire blew an important call in a 1908 baseball game.",1.0,0.9528232216835022,"A lawsuit brought by an injured fan revealed that an umpire blew an important call in a 1908 baseball game.","Skipped"
0.0,1.0,0.0,4.5418739318847656e-05,"Tax cuts for rich not biggest deficit factor",0.0,4.5418739318847656e-05,"Tax cuts for rich not biggest deficit factor","Failed"
0.0,2.0,0.0,2.5153160095214844e-05,"No, SA government <font color = red>didn't</font> order power utility Eskom to lay off white workers | Africa Check",0.0,2.5510787963867188e-05,"No, SA government <font color = red>did</font> <font color = red>not</font> order power utility Eskom to lay off white workers | Africa Check","Failed"
0.0,18.0,0.0,0.0003286600112915039,"Partridge Family’s <font color = red>David</font> Cassidy <font color = red>Dies</font> at <font color = red>67</font> from Organ Failure",0.0,0.40891867876052856,"Partridge Family’s <font color = red>Jaelyn</font> Cassidy <font color = red>Enos</font> at <font color = red>103</font> from Organ Failure","Failed"
0.0,1.0,1.0,0.9999549388885498,"New Federal ID Number-Under the Skin of the Hand?",1.0,0.9999549388885498,"New Federal ID Number-Under the Skin of the Hand?","Skipped"
0.0,6.0,0.0,0.0003426074981689453,"Clown masks have been banned in the United States, and wearing <font color = red>one</font> can result in a $<font color = red>50</font>,000 fine.",0.0,0.00418853759765625,"Clown masks have been banned in the United States, and wearing <font color = red>two</font> can result in a $<font color = red>54</font>,000 fine.","Failed"
0.0,31.0,0.0,3.123283386230469e-05,"<font color = red>Scott</font> <font color = red>Walker</font> says it was <font color = red>Thomas</font> <font color = red>Jefferson</font> who uttered the 'governs least' quote",0.0,0.02456200122833252,"<font color = red>Lilibeth</font> <font color = red>Bohannon</font> says it was <font color = red>Awa</font> <font color = red>Bowden</font> who uttered the 'governs least' quote","Failed"
0.0,10.0,0.0,7.593631744384766e-05,"Florida Dems say <font color = red>Bill</font> <font color = red>McCollum</font> out of touch on subprime mortgage crisis",0.0,0.00018662214279174805,"Florida Dems say <font color = red>Jashaun</font> <font color = red>Quinones</font> out of touch on subprime mortgage crisis","Failed"
0.0,1.0,1.0,0.999403715133667,"Trump: Handicapped, Minority Children too Disruptive",1.0,0.999403715133667,"Trump: Handicapped, Minority Children too Disruptive","Skipped"
0.0,1.0,1.0,0.5024358034133911,"Source:",1.0,0.5024358034133911,"Source:","Skipped"
0.0,4.0,0.0,3.159046173095703e-05,"<font color = red>Obama</font> ad distorts McCain's stem cell position",0.0,3.0279159545898438e-05,"<font color = red>Zachari</font> ad distorts McCain's stem cell position","Failed"
0.0,1.0,0.0,0.00044673681259155273,"A high school boy was shot by a police officer who mistook his saxophone for a gun.",0.0,0.00044673681259155273,"A high school boy was shot by a police officer who mistook his saxophone for a gun.","Failed"
0.0,10.0,0.0,0.24566352367401123,"UPDATED: Clay <font color = red>Dafoe</font> says Austin bus riders subsidize commuter rail",1.0,0.7666980028152466,"UPDATED: Clay <font color = green>Salyer</font> says Austin bus riders subsidize commuter rail","Successful"
